country,year,morts
Sudan,1762,1010438.168658873
Mauritius,1763,1010213.4412443324
Latvia,1764,1010190.735420062
North Macedonia,1765,1010134.7657372408
Dominica,1766,1010024.9183492496
Croatia,1767,1009974.0491783826
Taiwan,1768,1009955.8403588145
Montenegro,1769,1009872.5703910092
Nepal,1770,1009773.56121369
Malawi,1771,1009760.3584360712
Kyrgyzstan,1772,1009747.368698186
Cuba,1773,1009737.981354737
Nauru,1774,1009725.5406597456
Liechtenstein,1775,1009660.2013678824
Equatorial Guinea,1776,1009623.0604972407
Egypt,1777,1009617.2962381744
Luxembourg,1778,1009604.9768392614
Comoros,1779,1009604.9552632624
Turkmenistan,1780,1009589.7349093964
Chad,1781,1009583.6702513658
Suriname,1782,1009530.1197081108
Sierra Leone,1783,1009503.9082359696
Belize,1784,1009377.5189316148
Kiribati,1785,1009346.2827354004
Burundi,1786,1009298.6342923276
Indonesia,1787,1009217.2181421608
Nepal,1788,1009209.2222298686
Iraq,1789,1009175.924041396
Fiji,1790,1009148.25515489
Italy,1791,1009110.0357437422
Israel,1792,1009089.251981236
Ethiopia,1793,1009079.9153897982
Philippines,1794,1009046.4568245504
Tunisia,1795,1009041.9662162586
Serbia,1796,1008966.1587023116
Lithuania,1797,1008933.1317719952
Rwanda,1798,1008877.605328157
Kuwait,1799,1008823.419572734
Burundi,1800,1008786.2510517735
Czech Republic,1801,1008784.86115519
Liechtenstein,1802,1008740.9977582882
Afghanistan,1803,1008688.0123034628
Indonesia,1804,1008648.0670988526
Germany,1805,1008640.3588033553
Equatorial Guinea,1806,1008635.227091712
Austria,1807,1008568.1594839843
Liberia,1808,1008506.2127016252
Guyana,1809,1008503.0449686516
Dominican Republic,1810,1008461.1995689695
Tonga,1811,1008449.7541450526
"Congo, Democratic Republic of the",1812,1008227.8592703696
Poland,1813,1008202.7130089818
"Micronesia, Federated States of",1814,1008084.8229757866
Afghanistan,1815,1008053.5729689656
Grenada,1816,1008050.343765351
Serbia,1817,1007945.6202780647
Mozambique,1818,1007913.2307251716
Djibouti,1819,1007907.0347583176
Guyana,1820,1007847.2786694972
"Korea, North",1821,1007794.044079282
Ethiopia,1822,1007767.0729349506
Benin,1823,1007758.635024023
Venezuela,1824,1007666.114847568
Nicaragua,1825,1007649.430232296
Hungary,1826,1007622.608566792
Malawi,1827,1007556.7644552742
Ecuador,1828,1007442.7342422298
Moldova,1829,1007364.2952372752
Qatar,1830,1007341.6682032744
Norway,1831,1007224.3947352
Estonia,1832,1007208.2739052132
Czech Republic,1833,1007084.2345378612
South Sudan,1834,1007071.182767942
China,1835,1007043.9340866442
Benin,1836,1007038.2767649792
Senegal,1837,1007011.3903485351
Afghanistan,1838,1006970.4585662364
Malta,1839,1006918.4612520433
Papua New Guinea,1840,1006850.217821445
Azerbaijan,1841,1006646.0118017724
Tanzania,1842,1006623.2660494124
Lebanon,1843,1006456.1147572332
Bahrain,1844,1006449.5858800276
Kiribati,1845,1006343.8230136744
Chile,1846,1006331.4168449276
Rwanda,1847,1006323.3606885124
Kenya,1848,1006308.7137452492
Montenegro,1849,1006294.5893708258
Argentina,1850,1006292.2837987726
Czech Republic,1851,1006188.9030857747
Bahrain,1852,1006130.5128221425
Ghana,1853,1006114.864425924
France,1854,1006114.216639524
Afghanistan,1855,1006102.20335888
Bulgaria,1856,1005933.1196927353
Bangladesh,1857,1005805.9971853326
Saint Lucia,1858,1005762.9131492733
Equatorial Guinea,1859,1005762.6332424028
Eswatini,1860,1005712.732407998
El Salvador,1861,1005705.7034575518
Comoros,1862,1005663.5026622318
Mali,1863,1005654.064985008
Algeria,1864,1005600.9247377142
Comoros,1865,1005560.4329846408
Andorra,1866,1005556.4047632426
Fiji,1867,1005521.8601589168
Burkina Faso,1868,1005453.1807682548
Mexico,1869,1005370.6586174004
France,1870,1005351.9282324568
Equatorial Guinea,1871,1005350.7080406026
Venezuela,1872,1005313.2613794968
Cabo Verde,1873,1005231.2307033668
Somalia,1874,1005210.7237812694
Azerbaijan,1875,1005167.4191766258
France,1876,1005167.2567069684
Bolivia,1877,1005160.0624412696
Malaysia,1878,1005082.0267204284
Saint Lucia,1879,1005056.9558612884
Liberia,1880,1004897.4187000928
Costa Rica,1881,1004897.1678988682
Tunisia,1882,1004887.0084279856
Paraguay,1883,1004758.3965207046
Serbia,1884,1004715.4570768996
Chad,1885,1004693.5277215514
Thailand,1886,1004654.4495538546
Bahamas,1887,1004646.65680608
United Arab Emirates,1888,1004634.5634527904
Belarus,1889,1004624.0481336762
Honduras,1890,1004595.1414057792
Croatia,1891,1004588.1861098204
Ethiopia,1892,1004501.5658671212
Armenia,1893,1004435.3238186956
United Kingdom,1894,1004421.6190631036
Myanmar (Burma),1895,1004420.7480659378
Myanmar (Burma),1896,1004396.8936777114
Austria,1897,1004385.9258047868
Tunisia,1898,1004368.7066849424
Ghana,1899,1004262.5030173066
Bolivia,1900,1004244.1087109938
Senegal,1901,1004176.5445405449
Georgia,1902,1004149.7806956866
Denmark,1903,1004091.7575879476
Guatemala,1904,1003986.353783825
Ecuador,1905,1003862.557253066
Belgium,1906,1003856.4557610648
Sudan,1907,1003854.157239904
Taiwan,1908,1003847.670698164
Brunei,1909,1003816.0581040424
Lebanon,1910,1003792.844079768
Costa Rica,1911,1003760.661628374
Bhutan,1912,1003758.1816730716
Peru,1913,1003757.841273561
Sweden,1914,1003753.2698258916
Belize,1915,1003612.9084553168
Japan,1916,1003607.5259414428
Canada,1917,1003573.4859482392
Saint Vincent and the Grenadines,1918,1003500.9651408452
Saint Kitts and Nevis,1919,1003486.66324659
Philippines,1920,1003464.775330097
Monaco,1921,1003437.1992563736
Grenada,1922,1003364.028884537
Canada,1923,1003253.947456286
Ecuador,1924,1003160.6694441696
Cyprus,1925,1003103.008514604
Ecuador,1926,1003070.2950618394
France,1927,1003044.5553731108
Somalia,1928,1002991.3099478764
Nauru,1929,1002946.5695369522
Eritrea,1930,1002895.2059577936
Israel,1931,1002873.5595344373
"Korea, North",1932,1002783.9462111196
Egypt,1933,1002742.2202004794
Ukraine,1934,1002726.9722076872
Japan,1935,1002652.2803874142
Kosovo,1936,1002599.2509957708
Seychelles,1937,1002596.3251852453
Kenya,1938,1002525.6195596514
Chad,1939,1002523.886235437
Philippines,1940,1002493.826105808
Japan,1941,1002420.3104808507
"Korea, North",1942,1002391.8300141968
Italy,1943,1002388.1500656124
Moldova,1944,1002382.3326769746
Laos,1945,1002348.1361552568
Angola,1946,1002214.1236969032
Vietnam,1947,1002113.5473730352
Slovakia,1948,1002107.826404696
Rwanda,1949,1002097.1281152748
Mali,1950,1002078.0703043625
Poland,1951,1002069.707987453
Cambodia,1952,1001976.6212686722
Maldives,1953,1001902.8524540056
Cambodia,1954,1001841.6763000828
North Macedonia,1955,1001733.4692734376
Cameroon,1956,1001720.7993420276
Dominican Republic,1957,1001715.719272849
Cyprus,1958,1001714.6958830358
Tajikistan,1959,1001703.0276777012
Armenia,1960,1001678.2040114498
Madagascar,1961,1001618.3424028028
Botswana,1962,1001570.6051686872
Guyana,1963,1001562.8494372468
Belgium,1964,1001492.5862508776
Gambia,1965,1001474.2789509058
Bolivia,1966,1001430.4399008568
Bhutan,1967,1001411.7663677526
Qatar,1968,1001401.8572878664
Guinea-Bissau,1969,1001361.5814900548
Suriname,1970,1001345.6933601528
Vietnam,1971,1001309.850330058
China,1972,1001250.5740103358
Kazakhstan,1973,1001207.5574556082
Fiji,1974,1001145.3532883886
North Macedonia,1975,1001045.4507089416
Sri Lanka,1976,1000979.804137534
Laos,1977,1000968.7329764296
Dominica,1978,1000949.0284702808
Tajikistan,1979,1000920.4263386112
Qatar,1980,1000895.7683967478
Nauru,1981,1000881.9357343488
Mauritania,1982,1000851.5107114876
Moldova,1983,1000834.4102354116
Kuwait,1984,1000821.82983699
San Marino,1985,1000808.1375863134
Barbados,1986,1000789.156393653
Libya,1987,1000734.8230328736
Vietnam,1988,1000666.02336333
Chile,1989,1000660.259385627
Palau,1990,1000631.9627771488
Liechtenstein,1991,1000590.2086514644
Benin,1992,1000518.6508342352
Maldives,1993,1000505.91674097
Equatorial Guinea,1994,1000487.1365398996
France,1995,1000423.94703771
Kyrgyzstan,1996,1000400.587143746
Tonga,1997,1000397.4457613354
Mali,1998,1000235.5430629534
Switzerland,1999,1000194.2207064772
Russia,2000,1000150.3296460676
Papua New Guinea,2001,1000118.8046873466
Bhutan,2002,1000077.6360603912
Suriname,2003,1000039.7608634292
Bangladesh,2004,1000037.9832155558
China,2005,1000029.4480021092
Portugal,2006,999991.5573964237
Switzerland,2007,999979.0267803516
Hungary,2008,999953.2624776618
Trinidad and Tobago,2009,999940.5491554164
Paraguay,2010,999912.8404575952
Benin,2011,999897.7994997622
Jamaica,2012,999879.7866774492
Qatar,2013,999878.363908818
Morocco,2014,999860.6948496064
Iceland,2015,999838.5512149415
Niger,2016,999824.5564415216
Fiji,2017,999793.200576808
Mexico,2018,999781.9275345803
Liechtenstein,2019,999706.9559585652
"Micronesia, Federated States of",2020,999616.373955284
"Congo, Republic of the",2021,999557.562693158
Malta,2022,999527.9842361074
Tonga,2023,999526.4077973966
Solomon Islands,1760,999373.0420637396
Taiwan,1761,999329.594773047
Equatorial Guinea,1762,999319.022659889
Bahrain,1763,999178.9023655016
Eswatini,1764,999169.0862610632
Paraguay,1765,999128.3311588564
Belgium,1766,999124.968382834
Armenia,1767,999063.6082733975
Vietnam,1768,999037.4086518562
Iceland,1769,998970.5535442504
Algeria,1770,998969.0850842216
Papua New Guinea,1771,998945.1582994624
Cyprus,1772,998823.3728967566
Argentina,1773,998809.5782872732
Nauru,1774,998782.5222312852
Norway,1775,998736.2921959764
Belize,1776,998703.16347761
Slovenia,1777,998677.3760776332
Madagascar,1778,998673.1353031814
Mali,1779,998634.912073396
Tunisia,1780,998633.2461893936
Guinea,1781,998624.5220434698
Laos,1782,998564.9817913875
Kuwait,1783,998503.893501766
Laos,1784,998351.7748026148
Vanuatu,1785,998306.47089473
Philippines,1786,998277.7089327094
Marshall Islands,1787,998193.6626650732
Romania,1788,998180.9047758968
Slovenia,1789,998121.2041561228
Germany,1790,998089.7049761554
Yemen,1791,998089.0370643776
Dominica,1792,998060.805474874
Papua New Guinea,1793,998039.2559669868
Malaysia,1794,998028.2158229226
Kyrgyzstan,1795,998024.2480470892
Paraguay,1796,997938.8538462896
"Micronesia, Federated States of",1797,997826.756165494
Uruguay,1798,997771.9355073832
Vanuatu,1799,997748.8090275092
Jamaica,1800,997735.2667896928
Gambia,1801,997694.8502967728
Cambodia,1802,997683.3585169546
Denmark,1803,997675.441504044
Monaco,1804,997618.788190764
Bolivia,1805,997501.3627759668
Sierra Leone,1806,997470.8475217032
Botswana,1807,997427.7386723818
"Congo, Republic of the",1808,997351.576558469
Tajikistan,1809,997341.2133660724
Argentina,1810,997298.183455411
Austria,1811,997231.549607984
Burkina Faso,1812,997212.9618648812
Belize,1813,997122.543194326
El Salvador,1814,997059.989578
Israel,1815,997003.8934854914
Peru,1816,996957.543682382
Libya,1817,996932.8145262433
Venezuela,1818,996929.730906837
Mozambique,1819,996818.6641678656
Andorra,1820,996810.6400842288
France,1821,996759.2220347218
India,1822,996700.352163539
Lithuania,1823,996640.3120617884
Nauru,1824,996615.2330278504
Pakistan,1825,996589.0611462313
Israel,1826,996560.5158103416
Slovenia,1827,996559.8035668848
Marshall Islands,1828,996550.8993717588
Spain,1829,996545.7322071304
Cuba,1830,996533.534863304
Haiti,1831,996518.7905904128
"Congo, Republic of the",1832,996505.9449090756
Botswana,1833,996503.7989568424
Sierra Leone,1834,996480.8644294232
Myanmar (Burma),1835,996230.7714216388
Palau,1836,996206.401172749
Netherlands,1837,996193.368391744
Ethiopia,1838,996177.4402740528
Niger,1839,996048.6617342358
Nauru,1840,996012.0207130754
Bahrain,1841,995997.8367372788
Chile,1842,995976.5529890396
Australia,1843,995976.2253542392
Bhutan,1844,995843.1549524582
Argentina,1845,995840.945261772
Jordan,1846,995778.6830011378
El Salvador,1847,995703.0901035032
Laos,1848,995637.37879373
Japan,1849,995612.6702872076
"Korea, South",1850,995600.1339193166
Zimbabwe,1851,995593.99517725
Hungary,1852,995491.502572472
Guyana,1853,995450.8212003304
Belgium,1854,995366.567811348
South Sudan,1855,995358.1553376656
Peru,1856,995255.9169168344
Qatar,1857,995253.042321222
Peru,1858,995237.9227318822
Kazakhstan,1859,995209.8231151256
Myanmar (Burma),1860,995118.8366970425
Liechtenstein,1861,995110.5813278436
Malawi,1862,995065.015655443
Costa Rica,1863,995020.1184645896
Antigua and Barbuda,1864,994932.6199363722
Laos,1865,994916.6687211612
Suriname,1866,994905.6323717668
Saint Vincent and the Grenadines,1867,994872.7911801612
Austria,1868,994860.7984463996
Morocco,1869,994848.3163603873
"Korea, North",1870,994763.9135441656
Jamaica,1871,994762.1690068257
New Zealand,1872,994754.5371842604
Algeria,1873,994753.8261133404
Sierra Leone,1874,994730.511718482
Burundi,1875,994708.0890412636
Malta,1876,994553.619998445
United Arab Emirates,1877,994538.256341133
Turkmenistan,1878,994522.1981548608
"Micronesia, Federated States of",1879,994515.9748064396
Nauru,1880,994508.2121895992
Moldova,1881,994489.245176689
Egypt,1882,994480.8000684158
Sudan,1883,994432.8856177456
Armenia,1884,994371.5468931806
Papua New Guinea,1885,994364.2010378822
Dominican Republic,1886,994320.8552702512
Zambia,1887,994312.7981644718
Iran,1888,994192.896826328
Italy,1889,994162.2189203302
Barbados,1890,994154.9512572166
Saint Lucia,1891,994129.9969788748
United States,1892,994124.798814484
Ghana,1893,994119.0947678578
Portugal,1894,994118.7215544316
"Congo, Republic of the",1895,994060.5198095948
New Zealand,1896,994047.5920507006
Seychelles,1897,994039.9676785488
Poland,1898,994036.598762452
Malaysia,1899,993992.0668264296
Kenya,1900,993970.7116796904
Andorra,1901,993963.8608564048
Cuba,1902,993957.429343898
Thailand,1903,993861.7638225384
Lebanon,1904,993851.0943406404
Nepal,1905,993794.7609233093
Egypt,1906,993735.1100664156
Rwanda,1907,993734.0837427129
Czech Republic,1908,993695.8814702972
Mozambique,1909,993659.5086017728
Costa Rica,1910,993657.2584793628
Benin,1911,993647.5123207876
Albania,1912,993589.0424836788
Libya,1913,993544.2309007586
Spain,1914,993505.7350752286
Cyprus,1915,993502.6250161638
Singapore,1916,993471.2180209544
North Macedonia,1917,993442.2987215408
Mexico,1918,993428.2388725796
Australia,1919,993404.004147751
Togo,1920,993352.6756085376
Germany,1921,993317.3076917682
Germany,1922,993263.0412381992
Ireland,1923,993260.766177139
Vatican City (Holy See),1924,993254.8452945
Serbia,1925,993231.862802379
Brazil,1926,993214.8218814164
Slovenia,1927,993212.5380800704
New Zealand,1928,993147.996730046
Kuwait,1929,993124.1268344204
Cambodia,1930,993069.8255265916
Lebanon,1931,993051.9720385802
Gambia,1932,993039.74908695
Palau,1933,992979.6801420732
Solomon Islands,1934,992900.747394652
Georgia,1935,992859.305859676
Somalia,1936,992816.7874612326
Saint Kitts and Nevis,1937,992810.5096933024
Armenia,1938,992810.2859413108
United States,1939,992806.2862229296
Rwanda,1940,992782.836428033
Mali,1941,992748.0191483694
Japan,1942,992733.038674017
Belize,1943,992728.5789051948
Vatican City (Holy See),1944,992719.505473442
Switzerland,1945,992713.1387880252
Angola,1946,992639.1663346032
Rwanda,1947,992610.3856428148
Tonga,1948,992581.099882498
Argentina,1949,992575.4060673496
France,1950,992574.7607756556
Liechtenstein,1951,992572.4828999096
Samoa,1952,992560.5289882688
Sao Tome and Principe,1953,992455.8128972624
Solomon Islands,1954,992406.1957472056
Barbados,1955,992377.3184920182
Togo,1956,992358.9080806936
Tunisia,1957,992287.6688312212
Monaco,1958,992282.5224278884
Belize,1959,992264.7116318028
Dominica,1960,992245.9037728438
United Kingdom,1961,992230.2805564974
Yemen,1962,992195.9533733932
Bosnia and Herzegovina,1963,992175.393088077
Canada,1964,992169.8014159374
North Macedonia,1965,992161.9184359196
Afghanistan,1966,992161.7020620372
Burkina Faso,1967,992130.3615996232
Saint Lucia,1968,992120.069501729
Lebanon,1969,992065.8540162268
Saint Kitts and Nevis,1970,992034.1712884014
Senegal,1971,992001.6525986613
Lesotho,1972,991997.091694138
Niger,1973,991980.1766265448
Myanmar (Burma),1974,991956.6384900252
Zimbabwe,1975,991947.1848025306
Finland,1976,991936.669074296
Andorra,1977,991930.3262180004
Zimbabwe,1978,991868.9808665304
Malaysia,1979,991855.322829259
Barbados,1980,991805.6547188852
Sri Lanka,1981,991775.3266694573
India,1982,991641.484113282
"Korea, North",1983,991563.0111227648
Thailand,1984,991557.7542059616
Niger,1985,991542.06417173
Burundi,1986,991520.298408662
Yemen,1987,991490.6466593863
Kazakhstan,1988,991485.1105600126
South Africa,1989,991419.472763315
Cambodia,1990,991412.4331103571
Zimbabwe,1991,991369.3353900504
Ukraine,1992,991320.8474568696
Haiti,1993,991315.3792076556
Lebanon,1994,991295.0591551412
Tonga,1995,991239.404873656
Laos,1996,991225.4381823142
Tunisia,1997,991191.068672472
Paraguay,1998,991179.338936486
Pakistan,1999,991154.3588077584
Gabon,2000,991141.9319277218
Liberia,2001,991121.3900475188
Vatican City (Holy See),2002,991117.3338429666
Chile,2003,991062.14840366
Guyana,2004,991045.4512750749
"Korea, South",2005,991032.8855183952
Austria,2006,990996.6116037116
Italy,2007,990993.0773307967
Fiji,2008,990905.7685862206
Burkina Faso,2009,990862.0114476328
France,2010,990854.434794985
Ghana,2011,990827.2718969296
Canada,2012,990825.290780968
Nigeria,2013,990817.3094979074
Switzerland,2014,990792.9517618152
Cabo Verde,2015,990758.2456790544
Sri Lanka,2016,990705.7557497184
Chad,2017,990674.1251564894
Tuvalu,2018,990626.4118461232
Estonia,2019,990623.3906169576
Portugal,2020,990603.2729986354
Liechtenstein,2021,990590.5904379349
Greece,2022,990586.1706869334
Honduras,2023,990519.4584856074
Vietnam,1760,990475.4832077642
Malawi,1761,990464.500752064
Azerbaijan,1762,990398.4862416376
Algeria,1763,990345.0426902336
Solomon Islands,1764,990341.339075178
Maldives,1765,990337.7805979812
Lebanon,1766,990312.43402251
Barbados,1767,990244.4416198476
Bolivia,1768,990240.946581962
Comoros,1769,990182.3286893768
Antigua and Barbuda,1770,990120.7515748688
United Kingdom,1771,990086.7162847412
El Salvador,1772,990034.9252049808
Cabo Verde,1773,989979.2333105748
Armenia,1774,989942.797707498
Bahrain,1775,989919.79842526
Fiji,1776,989919.480232128
Norway,1777,989914.8444059982
Suriname,1778,989852.3257442577
"Congo, Democratic Republic of the",1779,989802.6140950829
Bhutan,1780,989760.8946914125
Greece,1781,989759.812882304
Marshall Islands,1782,989734.4333272186
Brunei,1783,989726.4485675658
Sweden,1784,989718.1424989966
Saint Vincent and the Grenadines,1785,989639.5647080912
Belgium,1786,989632.2652371646
Liechtenstein,1787,989585.7849444752
Nauru,1788,989562.5539784404
Grenada,1789,989557.9993372208
Sierra Leone,1790,989547.5534021476
San Marino,1791,989536.3152761378
Belgium,1792,989495.9641335084
Algeria,1793,989489.4579339508
Botswana,1794,989472.3296389896
Oman,1795,989471.22198084
Mongolia,1796,989464.2903703332
