country,year,morts
Albania,1763,40915
Lithuania,1763,38219
Zimbabwe,1763,81879
Mauritius,1763,65644
Botswana,1763,61279
Lesotho,1763,54028
Belarus,1764,1126
South Korea,1764,53329
Croatia,1764,28632
Palau,1764,66310
Algeria,1764,56176
Malta,1764,87066
Gambia,1764,45327
Malta,1764,69904
San Marino,1764,4797
Oman,1764,48882
Switzerland,1764,14718
Slovenia,1764,35560
Finland,1764,77589
Kiribati,1764,23116
Burkina Faso,1764,37244
Panama,1764,2645
United Arab Emirates,1764,48523
Tuvalu,1764,20256
Brunei,1764,54173
Namibia,1764,38430
Iceland,1764,40282
Ecuador,1764,64374
Bahamas,1764,69244
South Sudan,1764,12694
Cameroon,1764,57264
Russia,1764,76060
Saudi Arabia,1764,98416
Namibia,1764,58545
Norway,1764,40224
Malawi,1764,98945
Costa Rica,1764,14224
Albania,1764,41738
Philippines,1764,26150
Panama,1764,64731
Indonesia,1764,50688
Bulgaria,1764,74509
Tanzania,1764,9577
Singapore,1764,9070
Burkina Faso,1764,9666
Eswatini,1764,58761
Congo,1764,37368
Bahamas,1764,7783
Mozambique,1764,42914
Argentina,1764,71507
Germany,1764,80026
Colombia,1764,68526
Cyprus,1764,71835
Serbia,1764,46765
Ghana,1764,20956
Bhutan,1764,88895
Tunisia,1764,47240
Vietnam,1764,38148
Yemen,1764,95270
Gambia,1764,5757
Canada,1764,20097
Uganda,1764,11395
Uganda,1764,17241
Palau,1764,28696
Eritrea,1764,71480
Brunei,1764,47163
New Zealand,1764,20816
Denmark,1764,50840
Saudi Arabia,1764,53853
Equatorial Guinea,1764,25917
Singapore,1764,97731
Saint Kitts and Nevis,1764,22566
Libya,1764,76452
Argentina,1764,63823
Lebanon,1764,21806
Georgia,1764,76520
Sri Lanka,1764,2759
Dominican Republic,1764,42949
Uruguay,1764,93374
Indonesia,1764,3482
North Korea,1764,25442
Ukraine,1764,34719
Trinidad and Tobago,1764,59066
Nepal,1764,94501
Togo,1764,3079
Bolivia,1764,3717
Hungary,1764,60676
Italy,1764,28952
Vatican City,1764,87444
Cuba,1764,43460
Mongolia,1764,91397
Namibia,1764,73847
Niger,1764,94607
Nicaragua,1764,90106
Indonesia,1764,19449
Belgium,1764,34536
Comoros,1764,65077
Philippines,1764,39258
Nigeria,1764,49302
Saudi Arabia,1764,29865
Nicaragua,1764,7645
Lebanon,1764,39000
Marshall Islands,1764,27737
Azerbaijan,1764,12485
Nicaragua,1764,39565
Vanuatu,1764,26522
Guinea-Bissau,1764,66155
Dominican Republic,1764,56168
Suriname,1764,53487
Italy,1764,13342
San Marino,1764,41806
Albania,1764,49770
Tanzania,1764,79623
Bahamas,1764,76629
Nepal,1764,53603
Switzerland,1764,82974
Hungary,1764,27399
Qatar,1764,86382
India,1764,82244
Paraguay,1764,77534
Trinidad and Tobago,1764,56106
Congo,1764,31678
Senegal,1764,77218
Djibouti,1764,64230
Bahrain,1764,75055
Sierra Leone,1764,57373
Cyprus,1764,32480
Argentina,1764,86230
Austria,1764,69836
Paraguay,1764,73258
Djibouti,1764,40986
North Korea,1764,25160
Seychelles,1764,86595
Uruguay,1764,80111
Dominican Republic,1764,65929
Tunisia,1764,74506
Pakistan,1764,35911
Australia,1764,88127
Andorra,1764,32821
Niger,1764,76039
Turkmenistan,1764,61535
Montenegro,1764,85458
Kenya,1764,13175
Sao Tome and Principe,1764,55771
Uganda,1764,87925
Cameroon,1764,67358
Eswatini,1764,18327
Vatican City,1764,48057
Dominica,1764,7150
Malawi,1764,5425
Uruguay,1764,17032
Jordan,1764,3198
Luxembourg,1764,61500
Haiti,1764,54394
Pakistan,1764,21079
Marshall Islands,1764,37220
South Africa,1764,42874
Oman,1764,14859
Papua New Guinea,1764,51460
Luxembourg,1764,32419
Lebanon,1764,9705
Japan,1764,43880
Barbados,1764,24236
India,1764,88955
Slovakia,1764,86514
Eswatini,1764,16358
Gabon,1764,95914
France,1764,77918
Grenada,1764,15596
France,1764,34572
Chad,1764,79757
Colombia,1764,2279
Haiti,1764,64197
Netherlands,1764,63516
Nepal,1764,8083
El Salvador,1764,18771
Iraq,1764,30975
Malta,1764,46648
South Korea,1764,49285
Monaco,1764,20063
Central African Republic,1764,68642
Brunei,1764,91093
Canada,1764,87143
Malaysia,1764,38599
Mexico,1764,52920
Costa Rica,1764,29529
Croatia,1764,36954
Fiji,1764,28856
Suriname,1764,3573
Liberia,1764,79344
Colombia,1764,36367
Nigeria,1764,61774
Mongolia,1764,24752
Saint Kitts and Nevis,1764,56029
Timor-Leste,1764,18685
France,1764,52693
United Arab Emirates,1764,56961
Saint Lucia,1764,77908
Tanzania,1764,75532
Zimbabwe,1764,82994
Brunei,1764,57133
Canada,1764,98425
Gabon,1764,62268
Nicaragua,1764,93201
Rwanda,1764,39243
Sao Tome and Principe,1764,58384
Togo,1764,32653
Djibouti,1764,27657
Eswatini,1764,40952
Uganda,1764,23180
Jamaica,1764,98432
Singapore,1764,79411
Timor-Leste,1764,2622
Comoros,1764,49756
Madagascar,1764,41809
Ecuador,1764,17725
Haiti,1764,62396
Poland,1764,52226
Ghana,1764,82182
Brunei,1764,83565
Finland,1764,30402
Belarus,1764,5263
Belgium,1764,97523
Liechtenstein,1764,47828
Angola,1764,48924
Saint Vincent and the Grenadines,1764,75182
Burundi,1764,94065
Barbados,1764,60052
Philippines,1764,12664
Latvia,1764,36737
Dominica,1764,90563
Qatar,1764,30373
Peru,1764,37397
Cuba,1764,87145
Solomon Islands,1764,39709
Panama,1764,62120
Grenada,1764,20250
Trinidad and Tobago,1764,22172
Maldives,1764,12555
Nepal,1764,88410
Kiribati,1764,79617
Solomon Islands,1764,54276
Bosnia and Herzegovina,1764,58492
Lesotho,1764,54002
Liberia,1764,90599
Costa Rica,1764,73355
Timor-Leste,1764,92248
Japan,1764,25762
Switzerland,1764,12046
Eswatini,1764,97999
Belize,1764,29769
Singapore,1764,54302
Ukraine,1764,24150
Algeria,1764,69247
Senegal,1764,5853
Lebanon,1764,95613
Djibouti,1764,90399
Uganda,1764,22792
Nicaragua,1764,60129
Chile,1764,75478
Papua New Guinea,1764,68298
Cyprus,1764,32987
Paraguay,1764,16850
Ukraine,1764,13112
Bosnia and Herzegovina,1764,25058
Cambodia,1764,46420
Micronesia,1764,39890
Bangladesh,1764,67017
Serbia,1764,48304
Argentina,1764,33921
Namibia,1764,2524
Ecuador,1764,16048
Saudi Arabia,1764,36111
Eswatini,1764,38904
Armenia,1764,55912
Cyprus,1764,35008
Madagascar,1764,1060
Switzerland,1764,75666
Namibia,1764,84559
Saint Lucia,1764,56337
South Africa,1764,14350
Iraq,1764,25354
Jordan,1764,46186
Gambia,1764,29145
Netherlands,1764,35020
Maldives,1764,87123
Jamaica,1764,76186
Angola,1764,86469
Mozambique,1764,21581
Ukraine,1764,89929
Sri Lanka,1764,24051
Nicaragua,1764,52474
Uganda,1764,92748
Solomon Islands,1764,70626
Yemen,1764,7960
Gabon,1764,36772
Grenada,1764,22520
Madagascar,1764,50481
Tunisia,1764,37408
Solomon Islands,1764,95006
Bahrain,1764,58134
Egypt,1764,21491
El Salvador,1764,2341
Cuba,1764,45623
Zimbabwe,1764,91327
Niger,1764,1338
North Macedonia,1765,72431
Saint Lucia,1765,13254
Bahrain,1765,52860
Kuwait,1765,12344
Equatorial Guinea,1765,2750
Montenegro,1765,55756
Equatorial Guinea,1765,68957
Trinidad and Tobago,1765,59053
Paraguay,1765,71855
Latvia,1765,16896
Liechtenstein,1765,56761
Montenegro,1765,63552
India,1765,78454
El Salvador,1765,91600
Tuvalu,1765,28935
Trinidad and Tobago,1765,38641
Guyana,1765,30711
Saint Kitts and Nevis,1765,71342
Sweden,1765,13182
Mali,1765,88833
Saint Kitts and Nevis,1765,57276
Malawi,1765,20541
Nicaragua,1765,95457
United States,1765,83310
Greece,1765,45813
Saint Lucia,1765,38198
Indonesia,1765,9820
Sudan,1765,25070
Netherlands,1765,70768
Jamaica,1765,12122
Syria,1765,81559
South Sudan,1765,74543
Germany,1765,84441
Bahrain,1765,42786
Bolivia,1765,95934
Sao Tome and Principe,1765,7737
Finland,1765,37062
Vietnam,1765,55237
Papua New Guinea,1765,52571
Ecuador,1765,26510
Netherlands,1765,20426
Sao Tome and Principe,1765,38265
Armenia,1765,18850
Myanmar,1765,67150
Panama,1765,88312
Botswana,1765,90613
Thailand,1765,75910
Guinea-Bissau,1765,53375
Eritrea,1765,36435
Cameroon,1765,97443
Malaysia,1765,58132
Zimbabwe,1765,79945
Cameroon,1765,83050
Equatorial Guinea,1765,96402
Lebanon,1765,3983
Finland,1765,98241
Brunei,1765,21662
South Africa,1765,24510
Namibia,1765,79187
Sudan,1765,41998
Mali,1765,57846
Tanzania,1765,95071
Liechtenstein,1765,7640
Romania,1765,45547
Peru,1765,55620
Norway,1765,16317
Saudi Arabia,1765,8564
Morocco,1765,28345
Bosnia and Herzegovina,1765,95223
Equatorial Guinea,1765,80273
Comoros,1765,75859
Gabon,1765,81765
India,1765,75038
Costa Rica,1765,53393
Chad,1765,67081
Libya,1765,30430
Egypt,1765,76532
Sierra Leone,1765,28788
Chile,1765,96505
Uruguay,1765,49543
Denmark,1765,14919
Laos,1765,70346
Congo,1765,97122
Andorra,1765,40974
Serbia,1765,17371
Sao Tome and Principe,1765,46084
Bahrain,1765,30629
France,1765,52184
Oman,1765,62916
Liechtenstein,1765,74972
Papua New Guinea,1765,63187
Nepal,1765,13984
Somalia,1765,34039
Senegal,1765,86431
Switzerland,1765,84691
Dominican Republic,1765,59606
Niger,1765,11616
Belize,1765,51072
Gabon,1765,25574
Monaco,1765,4430
Uzbekistan,1765,13676
Uganda,1765,11816
Djibouti,1765,33733
Australia,1765,86680
Liechtenstein,1765,3050
Saint Vincent and the Grenadines,1765,34933
Finland,1765,25951
North Macedonia,1765,33413
Denmark,1765,35801
Iran,1765,56619
South Korea,1765,33913
Eritrea,1765,41600
North Korea,1765,58775
Moldova,1765,91816
Dominica,1765,91093
Monaco,1765,36400
Vanuatu,1765,5494
Sudan,1765,81688
United Kingdom,1765,90431
Brunei,1765,75691
Cyprus,1765,98419
Cyprus,1765,44001
Lebanon,1765,68364
Netherlands,1765,46028
Mauritius,1765,98659
Mauritius,1765,38573
Slovakia,1765,1806
Eswatini,1765,57638
Croatia,1765,30757
Russia,1765,35636
Djibouti,1765,81097
Laos,1765,49280
Australia,1765,25262
Trinidad and Tobago,1765,81435
Andorra,1765,63211
Seychelles,1765,55842
Singapore,1765,57979
Peru,1765,82470
Poland,1765,39197
New Zealand,1765,42844
Bhutan,1765,65754
Morocco,1765,35157
Vanuatu,1765,78129
Gambia,1765,41042
Senegal,1765,62665
Algeria,1765,83856
Tuvalu,1765,28376
Nigeria,1765,56554
Laos,1765,15199
Afghanistan,1765,82412
Kenya,1765,51948
Qatar,1765,74781
Maldives,1765,73750
Gabon,1765,67262
Andorra,1765,47600
Cabo Verde,1765,77898
Slovakia,1765,63483
Russia,1765,19297
Andorra,1765,31448
Mexico,1765,27172
Fiji,1765,43874
Ecuador,1765,8657
Senegal,1765,85386
Bolivia,1765,26425
Latvia,1765,27685
Saint Kitts and Nevis,1765,25578
Estonia,1765,29831
Iraq,1765,8906
Guatemala,1765,62413
Somalia,1765,55028
Sao Tome and Principe,1765,8287
Romania,1765,34660
Australia,1765,76758
Sudan,1765,61504
Timor-Leste,1765,60720
Mauritania,1765,35701
Papua New Guinea,1765,84300
Sao Tome and Principe,1765,18674
Canada,1765,84560
Cambodia,1765,24874
Iceland,1765,44642
Tonga,1765,98820
Kiribati,1765,66160
Tuvalu,1765,18602
Singapore,1765,89801
Japan,1765,26931
Ghana,1765,95377
Maldives,1765,30192
New Zealand,1765,47542
Austria,1765,43520
Cyprus,1765,65772
Djibouti,1765,59762
Suriname,1765,51106
Chad,1765,82121
Sweden,1765,26559
Afghanistan,1765,34742
Vatican City,1765,70669
Bosnia and Herzegovina,1765,81199
Argentina,1765,22754
Jordan,1765,4972
Spain,1765,71831
Papua New Guinea,1765,42873
Uruguay,1765,95661
Uganda,1765,10903
Samoa,1765,4020
United Kingdom,1765,42755
Ecuador,1765,86956
Czech Republic,1765,87988
North Macedonia,1765,46648
Kuwait,1765,10516
Togo,1765,3396
Bhutan,1765,85082
Italy,1765,20129
Iceland,1765,2591
Luxembourg,1765,12303
Thailand,1765,31561
Benin,1765,72719
Bahrain,1765,93108
Thailand,1765,87231
Nepal,1765,8314
Mozambique,1765,20623
Sudan,1765,68675
Denmark,1765,97826
Gambia,1765,66082
Poland,1765,84624
Mexico,1765,34130
Guinea-Bissau,1765,52756
Belize,1765,98624
Barbados,1765,27292
Sweden,1765,87206
Congo,1765,70274
Lebanon,1765,3469
Senegal,1765,54947
South Africa,1765,23534
Uganda,1765,64620
Saint Lucia,1765,49874
Brunei,1765,50708
New Zealand,1765,75553
Honduras,1765,69344
Ireland,1765,50138
Mongolia,1765,55302
Guinea,1765,48638
Afghanistan,1765,79249
Panama,1765,3719
Tunisia,1765,23890
Afghanistan,1765,78236
Eswatini,1765,37509
Greece,1765,43534
Gabon,1765,93241
Bosnia and Herzegovina,1765,19787
El Salvador,1765,49845
Tuvalu,1765,58932
Dominica,1765,93124
Cyprus,1765,92659
Mozambique,1765,34062
Ukraine,1765,76713
Syria,1765,88263
Ghana,1765,96756
Costa Rica,1765,61461
Spain,1765,76418
Kenya,1765,67672
Equatorial Guinea,1765,35832
Congo,1765,32966
Japan,1765,73545
Azerbaijan,1765,13987
Albania,1765,38311
United Arab Emirates,1765,32575
Papua New Guinea,1765,64852
Switzerland,1765,2007
Slovakia,1765,71981
Sierra Leone,1765,77242
Costa Rica,1765,48517
Suriname,1765,30257
Belgium,1765,88272
Dominica,1765,43207
Andorra,1765,14281
Hungary,1765,62246
Kenya,1765,2435
Eswatini,1765,99875
Niger,1765,92357
Equatorial Guinea,1765,27660
Morocco,1765,6084
Ecuador,1765,83197
Gabon,1765,14507
Indonesia,1765,73595
Marshall Islands,1765,84807
Thailand,1765,46539
Paraguay,1765,8491
Italy,1765,51192
Iran,1765,81395
Lesotho,1765,64888
China,1765,74609
Costa Rica,1765,10077
Argentina,1765,21953
Mongolia,1765,77919
Dominica,1765,68889
Lesotho,1765,24821
Denmark,1765,38567
India,1765,25860
Bhutan,1765,22195
Barbados,1766,78475
Argentina,1766,91874
Turkey,1766,88266
Suriname,1766,22427
United Kingdom,1766,28083
Uganda,1766,88046
Solomon Islands,1766,58372
Luxembourg,1766,45064
Timor-Leste,1766,8813
Liberia,1766,32598
Senegal,1766,94106
United States,1766,28082
Haiti,1766,30241
Greece,1766,97214
Tuvalu,1766,45569
Namibia,1766,12745
Haiti,1766,27029
South Sudan,1766,14025
Zambia,1766,15288
India,1766,90186
South Africa,1766,7540
Vatican City,1766,98768
Armenia,1766,82958
Madagascar,1766,69878
Cabo Verde,1766,42846
Micronesia,1766,76932
Mauritania,1766,18482
Qatar,1766,24411
Togo,1766,51975
Armenia,1766,61545
Vietnam,1766,79797
Bahrain,1766,53307
Poland,1766,4093
Papua New Guinea,1766,78258
Armenia,1766,23042
Venezuela,1766,53930
Malaysia,1766,45413
Mongolia,1766,94623
Jamaica,1766,98883
Cambodia,1766,34756
Turkey,1766,54268
Bangladesh,1766,40214
Congo,1766,82871
Tunisia,1766,29602
Burundi,1766,54331
Eswatini,1766,49901
Jamaica,1766,64416
Bhutan,1766,33196
Namibia,1766,6626
Azerbaijan,1766,8424
Armenia,1766,13857
Belize,1766,20982
Mauritius,1766,77961
Haiti,1766,2980
Liechtenstein,1766,49290
Kyrgyzstan,1766,27431
Belarus,1766,85976
Myanmar,1766,83711
United States,1766,27385
Philippines,1766,39158
Luxembourg,1766,24019
Tanzania,1766,19639
Bangladesh,1766,86530
Marshall Islands,1766,22563
Guinea-Bissau,1766,40341
Sweden,1766,6776
Slovenia,1766,37444
Seychelles,1766,69916
Liechtenstein,1766,9711
Thailand,1766,75318
Iceland,1766,83970
Kyrgyzstan,1766,86553
Costa Rica,1766,31707
Uzbekistan,1766,40110
Slovakia,1766,62788
China,1766,83879
Slovakia,1766,39827
Chile,1766,6655
Eritrea,1766,45859
Kiribati,1766,54625
Afghanistan,1766,53098
Timor-Leste,1766,16251
Georgia,1766,1526
Sierra Leone,1766,69760
Slovakia,1766,48837
Malawi,1766,12536
Guyana,1766,29541
Guinea-Bissau,1766,80083
Mozambique,1766,52027
Burkina Faso,1766,35531
Palau,1766,9712
United Kingdom,1766,66455
Trinidad and Tobago,1766,75744
Afghanistan,1766,6109
Panama,1766,50268
Mongolia,1766,55615
Fiji,1766,83503
Papua New Guinea,1766,30759
Russia,1766,86708
Uruguay,1766,61112
Tunisia,1766,27589
Sri Lanka,1766,31015
Micronesia,1766,30009
Laos,1766,84309
Malaysia,1766,63046
Lithuania,1766,27143
Japan,1766,7154
Argentina,1766,22804
Croatia,1766,42688
Uzbekistan,1766,65288
India,1766,52195
Ecuador,1766,21581
Kyrgyzstan,1766,53648
Croatia,1766,31087
Uzbekistan,1766,50930
Mexico,1766,33981
Serbia,1766,70298
Bulgaria,1766,47167
Oman,1766,76304
Slovenia,1766,44408
Tanzania,1766,40499
Liechtenstein,1766,53269
Ukraine,1766,39559
Saint Lucia,1766,75319
Haiti,1766,96317
Yemen,1766,97347
Cyprus,1766,49787
Luxembourg,1766,36488
Luxembourg,1766,75441
Sao Tome and Principe,1766,75663
Tonga,1766,23431
Bolivia,1766,62681
United Kingdom,1766,64483
Romania,1766,50153
Uganda,1766,7368
Malaysia,1766,28424
Yemen,1766,46004
Libya,1766,84869
Algeria,1766,89652
Tunisia,1766,57985
Vanuatu,1766,51069
Trinidad and Tobago,1766,53326
Netherlands,1766,82061
Equatorial Guinea,1766,24398
Andorra,1766,99393
Portugal,1766,51861
Sudan,1766,76897
Malta,1766,82905
Iceland,1766,69577
Burkina Faso,1766,66641
Bosnia and Herzegovina,1766,10078
Slovenia,1766,26003
Denmark,1766,63768
United Kingdom,1766,52047
Bolivia,1766,72626
China,1766,58660
Kenya,1766,50786
Burundi,1766,2925
Pakistan,1766,84976
Seychelles,1766,27015
Croatia,1766,34320
Sri Lanka,1766,65881
Egypt,1766,91827
Italy,1766,27289
China,1766,4389
Equatorial Guinea,1766,26683
Uzbekistan,1766,14629
Maldives,1766,62550
Guyana,1766,25826
Sudan,1766,27630
Nicaragua,1766,99762
Equatorial Guinea,1766,47163
Cabo Verde,1766,99511
Netherlands,1766,67435
Cyprus,1766,12653
Myanmar,1766,28961
United Kingdom,1766,82941
Moldova,1766,75137
Netherlands,1766,34662
Solomon Islands,1766,99818
Austria,1766,57446
Congo,1766,22288
Madagascar,1766,96081
South Africa,1766,37877
Barbados,1766,16313
Netherlands,1766,81885
Belgium,1766,73715
Belgium,1766,11326
Dominican Republic,1766,2560
Sudan,1766,80148
San Marino,1766,84186
Belize,1766,27745
Ukraine,1766,32890
Namibia,1766,21022
Lesotho,1766,53579
Sweden,1766,71316
Moldova,1766,84847
Moldova,1766,29380
Cameroon,1766,3356
Italy,1766,71326
Guinea-Bissau,1766,93447
Colombia,1766,90899
Bosnia and Herzegovina,1766,21049
Chile,1766,76717
Italy,1766,17082
Samoa,1766,1661
San Marino,1766,38412
Samoa,1766,3920
Saint Kitts and Nevis,1766,92194
Kyrgyzstan,1766,61315
Latvia,1766,80561
Taiwan,1766,9946
Philippines,1766,95242
Suriname,1766,46500
Samoa,1766,17309
Italy,1766,56230
United Kingdom,1766,99656
Ghana,1766,31027
Ecuador,1766,73541
Denmark,1766,60321
Iraq,1766,1956
Bangladesh,1766,75131
United States,1766,48908
Afghanistan,1766,79339
Mozambique,1766,26963
Portugal,1766,40443
Mexico,1766,40063
Solomon Islands,1766,81818
Norway,1766,5703
Philippines,1766,66128
Peru,1766,73099
Uganda,1766,26849
Belarus,1766,32860
Greece,1766,32585
Kiribati,1766,23015
Vanuatu,1766,78539
Vietnam,1766,44585
Montenegro,1766,27958
Nepal,1766,27017
Romania,1766,77707
Italy,1766,46350
Japan,1766,13201
Senegal,1766,30426
Nigeria,1766,18778
Kuwait,1766,46241
Bulgaria,1766,43229
Cambodia,1766,87652
Sao Tome and Principe,1766,49364
Latvia,1766,99833
Ireland,1766,85878
Jordan,1766,58056
Cyprus,1766,28490
Denmark,1766,20975
Sao Tome and Principe,1766,27723
Czech Republic,1766,24279
Guinea-Bissau,1766,79301
Bangladesh,1766,12561
Finland,1766,67061
Eswatini,1766,89397
Belarus,1766,50153
Saint Vincent and the Grenadines,1766,34142
Georgia,1766,27916
Seychelles,1766,65324
Bolivia,1766,45965
Iceland,1766,5648
Guinea,1766,36133
Burundi,1766,51677
Malaysia,1766,97059
Belize,1766,95588
Algeria,1766,99317
Ireland,1766,71135
Guyana,1766,36046
Tunisia,1766,48064
Indonesia,1766,70350
Seychelles,1766,46893
Malaysia,1766,62272
Gambia,1766,93152
Belgium,1766,68649
Ukraine,1766,65674
Morocco,1766,14760
Brazil,1766,22927
Sudan,1766,87475
Qatar,1766,62367
Fiji,1766,98955
Bahrain,1766,13588
Slovenia,1766,53233
United States,1766,45738
Vatican City,1766,34397
Saudi Arabia,1766,83189
Uganda,1766,77367
Brazil,1766,72260
Switzerland,1766,77619
Benin,1766,20816
Grenada,1766,43240
Angola,1766,7276
Serbia,1766,80530
Timor-Leste,1766,24499
Central African Republic,1766,89576
Latvia,1766,83495
Poland,1766,72635
Bangladesh,1767,86112
Oman,1767,36946
Liechtenstein,1767,56204
Guyana,1767,52886
Marshall Islands,1767,72652
Brunei,1767,16563
Poland,1767,93324
Bosnia and Herzegovina,1767,93464
Tanzania,1767,10847
Eswatini,1767,27155
Mali,1767,80671
Tuvalu,1767,84310
Uruguay,1767,68278
Iran,1767,19309
Azerbaijan,1767,1619
Liberia,1767,84194
Luxembourg,1767,51108
Latvia,1767,35707
Venezuela,1767,21337
Vatican City,1767,82537
Croatia,1767,67504
Argentina,1767,48614
North Korea,1767,92428
Kazakhstan,1767,92155
France,1767,1281
Niger,1767,28420
Czech Republic,1767,81896
Palau,1767,40030
Turkey,1767,2058
Paraguay,1767,87213
Dominican Republic,1767,77260
Saudi Arabia,1767,29404
Czech Republic,1767,30856
Pakistan,1767,10200
Eswatini,1767,65178
Mauritius,1767,34997
Moldova,1767,26611
United Arab Emirates,1767,42235
Mauritius,1767,36057
Turkmenistan,1767,2239
Saudi Arabia,1767,66661
Angola,1767,46272
Chile,1767,90393
Bosnia and Herzegovina,1767,62212
Greece,1767,16398
Papua New Guinea,1767,57503
Niger,1767,7638
Libya,1767,7570
Cabo Verde,1767,69785
Argentina,1767,10110
Luxembourg,1767,80141
Oman,1767,13115
Slovenia,1767,40062
Timor-Leste,1767,23911
Chad,1767,33556
Bolivia,1767,79131
Ireland,1767,2969
Uzbekistan,1767,44753
Cabo Verde,1767,83811
Armenia,1767,5470
Gambia,1767,11225
Saint Lucia,1767,24196
Suriname,1767,14669
Egypt,1767,38380
Dominica,1767,49320
Finland,1767,48414
Slovenia,1767,16577
Seychelles,1767,89009
Laos,1767,56409
Liberia,1767,29625
Finland,1767,82040
Norway,1767,25089
Greece,1767,37487
North Korea,1767,66838
Guyana,1767,97999
Kiribati,1767,95795
Denmark,1767,51138
Australia,1767,43823
Singapore,1767,38208
Portugal,1767,55061
Moldova,1767,31659
Malawi,1767,32890
Mexico,1767,80134
Ukraine,1767,48055
Belgium,1767,20508
Peru,1767,43287
Comoros,1767,79916
United Arab Emirates,1767,27984
Maldives,1767,9125
Bangladesh,1767,37059
Sierra Leone,1767,70569
Spain,1767,18087
Germany,1767,6704
Equatorial Guinea,1767,61576
Cyprus,1767,74384
Brunei,1767,88128
South Sudan,1767,73460
Jordan,1767,28208
Malaysia,1767,86150
Dominica,1767,67024
Suriname,1767,40882
Senegal,1767,26923
Central African Republic,1767,30165
Germany,1767,68203
Czech Republic,1767,92749
Austria,1767,5114
Fiji,1767,65965
Sri Lanka,1767,37321
Slovenia,1767,74297
Russia,1767,97652
Saudi Arabia,1767,26426
Azerbaijan,1767,18772
Portugal,1767,4712
Brunei,1767,2367
Greece,1767,92736
Suriname,1767,52924
Kazakhstan,1767,4726
Libya,1767,90152
Maldives,1767,28723
Ireland,1767,10108
Burkina Faso,1767,78714
Netherlands,1767,36643
Brazil,1767,32324
Benin,1767,84360
